ACH_ID,Sample Name,Gene,Score,Classification
ACH-000888,NCIH1793_LUNG,ACAP1,-0.1177907146839183,ecDNA Present
ACH-000894,NCIH1869_LUNG,ACAP1,0.0893109925663835,ecDNA Present
ACH-000900,NCIH23_LUNG,ACAP1,-0.0178244138588253,ecDNA Present
ACH-000905,5637_URINARY_TRACT,ACAP1,-0.1394395916873942,ecDNA Present
ACH-000905,5637_URINARY_TRACT,ACAP1,-0.1394395916873942,ecDNA Present
ACH-000906,ES2_OVARY,ACAP1,-0.1690903179335318,ecDNA Present
ACH-000906,ES2_OVARY,ACAP1,-0.1690903179335318,ecDNA Present
ACH-000910,MDAMB453_BREAST,ACAP1,0.0061062553904454,ecDNA Present
ACH-000910,MDAMB453_BREAST,ACAP1,0.0061062553904454,ecDNA Present
ACH-000921,NCIH157DM_LUNG,ACAP1,-0.0820302614588383,ecDNA Present
ACH-000934,MDAMB361_BREAST,ACAP1,-0.0206902397149783,ecDNA Present
ACH-000945,NCIH650_LUNG,ACAP1,-0.0208552242733014,ecDNA Present
ACH-000965,RL952_ENDOMETRIUM,ACAP1,-0.0727825517795286,ecDNA Present
ACH-000986,HT115_LARGE_INTESTINE,ACAP1,-0.1530051420745612,ecDNA Present
ACH-000988,MFE319_ENDOMETRIUM,ACAP1,-0.1274375909727022,ecDNA Present
ACH-001190,SKMEL2_SKIN,ACAP1,-0.0269720227710468,ecDNA Present
ACH-001306,8305C_THYROID,ACAP1,0.0661299768473603,ecDNA Present
ACH-000001,NIHOVCAR3_OVARY,ADRA2B,-0.1804836304269373,ecDNA Present
ACH-000001,NIHOVCAR3_OVARY,ADRA2B,-0.1804836304269373,ecDNA Present
ACH-000012,HCC827_LUNG,ADRA2B,-0.0937397232296795,ecDNA Present
ACH-000012,HCC827_LUNG,ADRA2B,-0.0937397232296795,ecDNA Present
ACH-000012,HCC827_LUNG,ADRA2B,-0.0937397232296795,ecDNA Present
ACH-000012,HCC827_LUNG,ADRA2B,-0.0937397232296795,ecDNA Present
ACH-000019,MCF7_BREAST,ADRA2B,-0.2448283396636618,ecDNA Present
ACH-000019,MCF7_BREAST,ADRA2B,-0.2448283396636618,ecDNA Present
ACH-000019,MCF7_BREAST,ADRA2B,-0.2448283396636618,ecDNA Present
ACH-000019,MCF7_BREAST,ADRA2B,-0.2448283396636618,ecDNA Present
ACH-000019,MCF7_BREAST,ADRA2B,-0.2448283396636618,ecDNA Present
ACH-000021,NCIH1693_LUNG,ADRA2B,-0.1415587259577046,ecDNA Present
ACH-000021,NCIH1693_LUNG,ADRA2B,-0.1415587259577046,ecDNA Present
ACH-000021,NCIH1693_LUNG,ADRA2B,-0.1415587259577046,ecDNA Present
ACH-000047,GCIY_STOMACH,ADRA2B,-0.139625418737606,ecDNA Present
ACH-000047,GCIY_STOMACH,ADRA2B,-0.139625418737606,ecDNA Present
ACH-000053,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ADRA2B,-0.0578543913427321,ecDNA Present
ACH-000090,PC3_PROSTATE,ADRA2B,-0.3540850880783759,ecDNA Present
ACH-000090,PC3_PROSTATE,ADRA2B,-0.3540850880783759,ecDNA Present
ACH-000090,PC3_PROSTATE,ADRA2B,-0.3540850880783759,ecDNA Present
ACH-000090,PC3_PROSTATE,ADRA2B,-0.3540850880783759,ecDNA Present
ACH-000097,ZR751_BREAST,ADRA2B,-0.1141206865186356,ecDNA Present
ACH-000111,HCC1187_BREAST,ADRA2B,-0.0576121482705196,ecDNA Present
ACH-000111,HCC1187_BREAST,ADRA2B,-0.0576121482705196,ecDNA Present
ACH-000111,HCC1187_BREAST,ADRA2B,-0.0576121482705196,ecDNA Present
ACH-000120,CHP212_AUTONOMIC_GANGLIA,ADRA2B,-0.176588778895759,ecDNA Present
ACH-000132,JHOS2_OVARY,ADRA2B,-0.1132672992762818,ecDNA Present
ACH-000132,JHOS2_OVARY,ADRA2B,-0.1132672992762818,ecDNA Present
ACH-000144,RERFGC1B_STOMACH,ADRA2B,-0.2655085428833516,ecDNA Present
ACH-000144,RERFGC1B_STOMACH,ADRA2B,-0.2655085428833516,ecDNA Present
ACH-000146,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ADRA2B,-0.0889429966188215,ecDNA Present
ACH-000146,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ADRA2B,-0.0889429966188215,ecDNA Present
ACH-000147,T47D_BREAST,ADRA2B,-0.1708260822951118,ecDNA Present
ACH-000159,OSRC2_KIDNEY,ADRA2B,-0.0214609444391228,ecDNA Present
ACH-000163,SW579_THYROID,ADRA2B,-0.0485882917393473,ecDNA Present
ACH-000163,SW579_THYROID,ADRA2B,-0.0485882917393473,ecDNA Present
ACH-000187,CORL311_LUNG,ADRA2B,-0.1039432844707381,ecDNA Present
ACH-000187,CORL311_LUNG,ADRA2B,-0.1039432844707381,ecDNA Present
ACH-000187,CORL311_LUNG,ADRA2B,-0.1039432844707381,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,ADRA2B,-0.0696714869529871,ecDNA Present
ACH-000212,CAL120_BREAST,ADRA2B,0.0603426878796966,ecDNA Present
ACH-000212,CAL120_BREAST,ADRA2B,0.0603426878796966,ecDNA Present
ACH-000212,CAL120_BREAST,ADRA2B,0.0603426878796966,ecDNA Present
ACH-000212,CAL120_BREAST,ADRA2B,0.0603426878796966,ecDNA Present
ACH-000223,HCC1937_BREAST,ADRA2B,-0.1570208338670229,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,ADRA2B,0.0164551118086414,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,ADRA2B,0.0164551118086414,ecDNA Present
ACH-000243,DANG_PANCREAS,ADRA2B,-0.0395081336045241,ecDNA Present
ACH-000243,DANG_PANCREAS,ADRA2B,-0.0395081336045241,ecDNA Present
ACH-000248,AU565_BREAST,ADRA2B,-0.3184657945663441,ecDNA Present
ACH-000248,AU565_BREAST,ADRA2B,-0.3184657945663441,ecDNA Present
ACH-000248,AU565_BREAST,ADRA2B,-0.3184657945663441,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,ADRA2B,-0.013615880598586,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,ADRA2B,-0.013615880598586,ecDNA Present
ACH-000257,CORL279_LUNG,ADRA2B,-0.0189717927414547,ecDNA Present
ACH-000257,CORL279_LUNG,ADRA2B,-0.0189717927414547,ecDNA Present
ACH-000264,CALU6_LUNG,ADRA2B,-0.0815217766477908,ecDNA Present
ACH-000276,HCC38_BREAST,ADRA2B,-0.2022407237106092,ecDNA Present
ACH-000276,HCC38_BREAST,ADRA2B,-0.2022407237106092,ecDNA Present
ACH-000276,HCC38_BREAST,ADRA2B,-0.2022407237106092,ecDNA Present
ACH-000277,HCC1419_BREAST,ADRA2B,0.070103536530463,ecDNA Present
ACH-000277,HCC1419_BREAST,ADRA2B,0.070103536530463,ecDNA Present
